timestamp Ny_Alesund
"2020-11-23 01:56:20" 7011.1
"2020-11-23 01:56:30" 7011.3
"2020-11-23 01:56:40" 7011.3
"2020-11-23 01:56:50" 7011.3
"2020-11-23 01:57:00" 7011.6
"2020-11-23 01:57:10" 7011.6
"2020-11-23 01:57:20" 7011.6
"2020-11-23 01:57:30" 7011.6
"2020-11-23 01:57:40" 7011.4
"2020-11-23 01:57:50" 7011.4
"2020-11-23 01:58:00" 7010.9
"2020-11-23 01:58:10" 7010.6
"2020-11-23 01:58:20" 7010.4
"2020-11-23 01:58:30" 7010.4
"2020-11-23 01:58:40" 7010.4
"2020-11-23 01:58:50" 7010.6
"2020-11-23 01:59:00" 7010.1
"2020-11-23 01:59:10" 7009.9
"2020-11-23 01:59:20" 7009.6
"2020-11-23 01:59:30" 7009.6
"2020-11-23 01:59:40" 7009.2
"2020-11-23 01:59:50" 7009.2
"2020-11-23 02:00:00" 7008.9
"2020-11-23 02:00:10" 7008.7
"2020-11-23 02:00:20" 7008.9
"2020-11-23 02:00:30" 7008.9
"2020-11-23 02:00:40" 7008.9
"2020-11-23 02:00:50" 7008.9
"2020-11-23 02:01:00" 7008.9
"2020-11-23 02:01:10" 7008.4
"2020-11-23 02:01:20" 7008.4
"2020-11-23 02:01:30" 7008.7
"2020-11-23 02:01:40" 7008.7
"2020-11-23 02:01:50" 7008.7
"2020-11-23 02:02:00" 7008.7
"2020-11-23 02:02:10" 7008.7
"2020-11-23 02:02:20" 7008.9
"2020-11-23 02:02:30" 7008.9
"2020-11-23 02:02:40" 7009.2
"2020-11-23 02:02:50" 7009.2
"2020-11-23 02:03:00" 7009.7
"2020-11-23 02:03:10" 7010.4
"2020-11-23 02:03:20" 7010.6
"2020-11-23 02:03:30" 7010.6
"2020-11-23 02:03:40" 7010.9
"2020-11-23 02:03:50" 7010.9
"2020-11-23 02:04:00" 7011.1
"2020-11-23 02:04:10" 7011.1
"2020-11-23 02:04:20" 7011.1
"2020-11-23 02:04:30" 7011.4
"2020-11-23 02:04:40" 7011.9
"2020-11-23 02:04:50" 7011.9
"2020-11-23 02:05:00" 7012.1
"2020-11-23 02:05:10" 7012.1
"2020-11-23 02:05:20" 7012.6
"2020-11-23 02:05:30" 7012.8
"2020-11-23 02:05:40" 7013.1
"2020-11-23 02:05:50" 7013.8
"2020-11-23 02:06:00" 7014.1
"2020-11-23 02:06:10" 7014.5
"2020-11-23 02:06:20" 7014.8
"2020-11-23 02:06:30" 7014.8
"2020-11-23 02:06:40" 7014.8
"2020-11-23 02:06:50" 7014.8
"2020-11-23 02:07:00" 7015.0
"2020-11-23 02:07:10" 7014.8
"2020-11-23 02:07:20" 7014.8
"2020-11-23 02:07:30" 7014.3
"2020-11-23 02:07:40" 7014.3
"2020-11-23 02:07:50" 7013.8
"2020-11-23 02:08:00" 7013.3
"2020-11-23 02:08:10" 7012.8
"2020-11-23 02:08:20" 7012.3
"2020-11-23 02:08:30" 7011.6
"2020-11-23 02:08:40" 7011.3
"2020-11-23 02:08:50" 7011.3
"2020-11-23 02:09:00" 7011.1
"2020-11-23 02:09:10" 7010.9
"2020-11-23 02:09:20" 7010.6
"2020-11-23 02:09:30" 7010.9
"2020-11-23 02:09:40" 7010.9
"2020-11-23 02:09:50" 7010.9
"2020-11-23 02:10:00" 7011.1
"2020-11-23 02:10:10" 7011.3
"2020-11-23 02:10:20" 7012.1
"2020-11-23 02:10:30" 7012.8
"2020-11-23 02:10:40" 7013.5
"2020-11-23 02:10:50" 7014.0
"2020-11-23 02:11:00" 7014.8
"2020-11-23 02:11:10" 7015.5
"2020-11-23 02:11:20" 7016.2
"2020-11-23 02:11:30" 7016.9
"2020-11-23 02:11:40" 7017.7
"2020-11-23 02:11:50" 7018.2
"2020-11-23 02:12:00" 7018.7
"2020-11-23 02:12:10" 7019.1
"2020-11-23 02:12:20" 7019.4
"2020-11-23 02:12:30" 7019.6
"2020-11-23 02:12:40" 7020.1
"2020-11-23 02:12:50" 7020.4
"2020-11-23 02:13:00" 7020.9
"2020-11-23 02:13:10" 7021.3
"2020-11-23 02:13:20" 7021.6
"2020-11-23 02:13:30" 7021.6
"2020-11-23 02:13:40" 7021.6
"2020-11-23 02:13:50" 7021.6
"2020-11-23 02:14:00" 7021.6
"2020-11-23 02:14:10" 7021.6
"2020-11-23 02:14:20" 7021.4
"2020-11-23 02:14:30" 7021.4
"2020-11-23 02:14:40" 7021.4
"2020-11-23 02:14:50" 7021.4
"2020-11-23 02:15:00" 7021.6
"2020-11-23 02:15:10" 7021.8
"2020-11-23 02:15:20" 7021.4
"2020-11-23 02:15:30" 7021.1
"2020-11-23 02:15:40" 7020.9
"2020-11-23 02:15:50" 7020.4
"2020-11-23 02:16:00" 7020.1
"2020-11-23 02:16:10" 7019.6
"2020-11-23 02:16:20" 7019.1
"2020-11-23 02:16:30" 7018.2
"2020-11-23 02:16:40" 7017.4
"2020-11-23 02:16:50" 7016.9
"2020-11-23 02:17:00" 7016.2
"2020-11-23 02:17:10" 7015.7
"2020-11-23 02:17:20" 7015.7
"2020-11-23 02:17:30" 7015.5
"2020-11-23 02:17:40" 7015.5
"2020-11-23 02:17:50" 7015.5
"2020-11-23 02:18:00" 7015.5
"2020-11-23 02:18:10" 7015.2
"2020-11-23 02:18:20" 7015.5
"2020-11-23 02:18:30" 7015.7
"2020-11-23 02:18:40" 7015.5
"2020-11-23 02:18:50" 7015.2
"2020-11-23 02:19:00" 7015.2
"2020-11-23 02:19:10" 7015.2
"2020-11-23 02:19:20" 7015.5
"2020-11-23 02:19:30" 7016.0
"2020-11-23 02:19:40" 7015.7
"2020-11-23 02:19:50" 7015.5
"2020-11-23 02:20:00" 7015.2
"2020-11-23 02:20:10" 7015.0
"2020-11-23 02:20:20" 7014.5
"2020-11-23 02:20:30" 7014.3
"2020-11-23 02:20:40" 7013.8
"2020-11-23 02:20:50" 7013.0
"2020-11-23 02:21:00" 7012.5
"2020-11-23 02:21:10" 7012.3
"2020-11-23 02:21:20" 7012.3
"2020-11-23 02:21:30" 7012.3
"2020-11-23 02:21:40" 7012.5
"2020-11-23 02:21:50" 7012.3
"2020-11-23 02:22:00" 7012.1
"2020-11-23 02:22:10" 7011.6
"2020-11-23 02:22:20" 7011.6
"2020-11-23 02:22:30" 7011.6
"2020-11-23 02:22:40" 7011.3
"2020-11-23 02:22:50" 7010.8
"2020-11-23 02:23:00" 7011.1
"2020-11-23 02:23:10" 7011.6
"2020-11-23 02:23:20" 7011.3
"2020-11-23 02:23:30" 7011.3
"2020-11-23 02:23:40" 7011.1
"2020-11-23 02:23:50" 7011.1
"2020-11-23 02:24:00" 7010.6
"2020-11-23 02:24:10" 7010.8
"2020-11-23 02:24:20" 7010.6
"2020-11-23 02:24:30" 7010.1
"2020-11-23 02:24:40" 7009.9
"2020-11-23 02:24:50" 7009.9
"2020-11-23 02:25:00" 7010.1
"2020-11-23 02:25:10" 7010.4
"2020-11-23 02:25:20" 7010.8
"2020-11-23 02:25:30" 7011.8
"2020-11-23 02:25:40" 7012.5
"2020-11-23 02:25:50" 7013.5
"2020-11-23 02:26:00" 7013.8
"2020-11-23 02:26:10" 7014.5
"2020-11-23 02:26:20" 7015.2
"2020-11-23 02:26:30" 7015.2
"2020-11-23 02:26:40" 7015.5
"2020-11-23 02:26:50" 7015.7
"2020-11-23 02:27:00" 7015.7
"2020-11-23 02:27:10" 7015.5
"2020-11-23 02:27:20" 7015.7
"2020-11-23 02:27:30" 7016.2
"2020-11-23 02:27:40" 7016.0
"2020-11-23 02:27:50" 7015.7
"2020-11-23 02:28:00" 7016.0
"2020-11-23 02:28:10" 7016.0
"2020-11-23 02:28:20" 7016.0
"2020-11-23 02:28:30" 7015.7
"2020-11-23 02:28:40" 7015.7
"2020-11-23 02:28:50" 7015.5
"2020-11-23 02:29:00" 7015.2
"2020-11-23 02:29:10" 7015.0
"2020-11-23 02:29:20" 7015.7
"2020-11-23 02:29:30" 7016.5
"2020-11-23 02:29:40" 7017.2
"2020-11-23 02:29:50" 7018.2
"2020-11-23 02:30:00" 7018.9
"2020-11-23 02:30:10" 7019.4
"2020-11-23 02:30:20" 7019.7
"2020-11-23 02:30:30" 7019.7
"2020-11-23 02:30:40" 7020.2
"2020-11-23 02:30:50" 7020.9
"2020-11-23 02:31:00" 7021.4
"2020-11-23 02:31:10" 7021.9
"2020-11-23 02:31:20" 7022.6
"2020-11-23 02:31:30" 7022.8
"2020-11-23 02:31:40" 7022.8
"2020-11-23 02:31:50" 7023.1
"2020-11-23 02:32:00" 7023.6
"2020-11-23 02:32:10" 7023.6
"2020-11-23 02:32:20" 7023.8
"2020-11-23 02:32:30" 7024.1
"2020-11-23 02:32:40" 7024.1
"2020-11-23 02:32:50" 7024.8
"2020-11-23 02:33:00" 7024.8
"2020-11-23 02:33:10" 7025.0
"2020-11-23 02:33:20" 7025.3
"2020-11-23 02:33:30" 7025.5
"2020-11-23 02:33:40" 7025.8
"2020-11-23 02:33:50" 7025.8
"2020-11-23 02:34:00" 7025.5
"2020-11-23 02:34:10" 7025.5
"2020-11-23 02:34:20" 7025.3
"2020-11-23 02:34:30" 7025.0
"2020-11-23 02:34:40" 7024.1
"2020-11-23 02:34:50" 7023.3
"2020-11-23 02:35:00" 7022.8
"2020-11-23 02:35:10" 7022.8
"2020-11-23 02:35:20" 7022.8
"2020-11-23 02:35:30" 7022.1
"2020-11-23 02:35:40" 7022.4
"2020-11-23 02:35:50" 7022.9
"2020-11-23 02:36:00" 7022.9
"2020-11-23 02:36:10" 7023.1
"2020-11-23 02:36:20" 7023.8
"2020-11-23 02:36:30" 7024.6
"2020-11-23 02:36:40" 7024.6
"2020-11-23 02:36:50" 7024.6
"2020-11-23 02:37:00" 7024.1
"2020-11-23 02:37:10" 7023.6
"2020-11-23 02:37:20" 7022.9
"2020-11-23 02:37:30" 7022.4
"2020-11-23 02:37:40" 7021.9
"2020-11-23 02:37:50" 7021.7
"2020-11-23 02:38:00" 7021.4
"2020-11-23 02:38:10" 7021.7
"2020-11-23 02:38:20" 7021.9
"2020-11-23 02:38:30" 7021.9
"2020-11-23 02:38:40" 7022.4
"2020-11-23 02:38:50" 7022.6
"2020-11-23 02:39:00" 7022.9
"2020-11-23 02:39:10" 7022.9
"2020-11-23 02:39:20" 7022.6
"2020-11-23 02:39:30" 7022.4
"2020-11-23 02:39:40" 7021.9
"2020-11-23 02:39:50" 7021.7
"2020-11-23 02:40:00" 7021.2
"2020-11-23 02:40:10" 7020.7
"2020-11-23 02:40:20" 7020.2
"2020-11-23 02:40:30" 7020.0
"2020-11-23 02:40:40" 7019.7
"2020-11-23 02:40:50" 7019.2
"2020-11-23 02:41:00" 7019.0
"2020-11-23 02:41:10" 7018.5
"2020-11-23 02:41:20" 7018.2
"2020-11-23 02:41:30" 7018.2
"2020-11-23 02:41:40" 7018.0
"2020-11-23 02:41:50" 7017.8
"2020-11-23 02:42:00" 7017.5
"2020-11-23 02:42:10" 7017.3
"2020-11-23 02:42:20" 7017.0
"2020-11-23 02:42:30" 7017.5
"2020-11-23 02:42:40" 7017.8
"2020-11-23 02:42:50" 7017.8
"2020-11-23 02:43:00" 7017.8
"2020-11-23 02:43:10" 7018.0
"2020-11-23 02:43:20" 7018.3
"2020-11-23 02:43:30" 7018.5
"2020-11-23 02:43:40" 7018.5
"2020-11-23 02:43:50" 7018.8
"2020-11-23 02:44:00" 7019.2
"2020-11-23 02:44:10" 7019.5
"2020-11-23 02:44:20" 7020.0
"2020-11-23 02:44:30" 7019.7
"2020-11-23 02:44:40" 7019.7
"2020-11-23 02:44:50" 7019.2
"2020-11-23 02:45:00" 7019.2
"2020-11-23 02:45:10" 7019.0
"2020-11-23 02:45:20" 7018.8
"2020-11-23 02:45:30" 7018.5
"2020-11-23 02:45:40" 7018.3
"2020-11-23 02:45:50" 7017.8
"2020-11-23 02:46:00" 7017.3
"2020-11-23 02:46:10" 7016.6
"2020-11-23 02:46:20" 7016.1
"2020-11-23 02:46:30" 7015.4
"2020-11-23 02:46:40" 7014.9
"2020-11-23 02:46:50" 7014.9
"2020-11-23 02:47:00" 7014.6
"2020-11-23 02:47:10" 7013.9
"2020-11-23 02:47:20" 7013.4
"2020-11-23 02:47:30" 7012.9
"2020-11-23 02:47:40" 7012.7
"2020-11-23 02:47:50" 7012.4
"2020-11-23 02:48:00" 7012.4
"2020-11-23 02:48:10" 7012.2
"2020-11-23 02:48:20" 7011.7
"2020-11-23 02:48:30" 7011.5
"2020-11-23 02:48:40" 7011.2
"2020-11-23 02:48:50" 7011.0
"2020-11-23 02:49:00" 7011.0
"2020-11-23 02:49:10" 7010.5
"2020-11-23 02:49:20" 7010.5
"2020-11-23 02:49:30" 7010.3
"2020-11-23 02:49:40" 7010.0
"2020-11-23 02:49:50" 7009.8
"2020-11-23 02:50:00" 7009.8
"2020-11-23 02:50:10" 7009.6
"2020-11-23 02:50:20" 7009.6
"2020-11-23 02:50:30" 7009.3
"2020-11-23 02:50:40" 7009.3
"2020-11-23 02:50:50" 7009.3
"2020-11-23 02:51:00" 7009.6
"2020-11-23 02:51:10" 7009.8
"2020-11-23 02:51:20" 7009.8
"2020-11-23 02:51:30" 7009.8
"2020-11-23 02:51:40" 7009.8
"2020-11-23 02:51:50" 7009.8
"2020-11-23 02:52:00" 7009.4
"2020-11-23 02:52:10" 7009.6
"2020-11-23 02:52:20" 7009.4
"2020-11-23 02:52:30" 7009.4
"2020-11-23 02:52:40" 7009.4
"2020-11-23 02:52:50" 7009.4
"2020-11-23 02:53:00" 7008.9
"2020-11-23 02:53:10" 7008.6
"2020-11-23 02:53:20" 7008.9
"2020-11-23 02:53:30" 7008.2
"2020-11-23 02:53:40" 7007.9
"2020-11-23 02:53:50" 7007.7
"2020-11-23 02:54:00" 7007.7
"2020-11-23 02:54:10" 7007.7
"2020-11-23 02:54:20" 7007.7
"2020-11-23 02:54:30" 7007.7
"2020-11-23 02:54:40" 7007.7
"2020-11-23 02:54:50" 7007.7
"2020-11-23 02:55:00" 7007.4
"2020-11-23 02:55:10" 7007.7
"2020-11-23 02:55:20" 7007.9
"2020-11-23 02:55:30" 7007.9
"2020-11-23 02:55:40" 7007.9
"2020-11-23 02:55:50" 7007.9
"2020-11-23 02:56:00" 7007.9
"2020-11-23 02:56:10" 7007.9
"2020-11-23 02:56:20" 7007.7
"2020-11-23 02:56:30" 7006.9
"2020-11-23 02:56:40" 7006.7
"2020-11-23 02:56:50" 7006.7
"2020-11-23 02:57:00" 7006.7
"2020-11-23 02:57:10" 7006.5
"2020-11-23 02:57:20" 7006.2
"2020-11-23 02:57:30" 7006.2
"2020-11-23 02:57:40" 7006.7
"2020-11-23 02:57:50" 7006.7
"2020-11-23 02:58:00" 7006.7
"2020-11-23 02:58:10" 7007.0
"2020-11-23 02:58:20" 7007.0
"2020-11-23 02:58:30" 7007.0
"2020-11-23 02:58:40" 7007.0
"2020-11-23 02:58:50" 7007.2
"2020-11-23 02:59:00" 7007.2
"2020-11-23 02:59:10" 7007.2
"2020-11-23 02:59:20" 7007.2
"2020-11-23 02:59:30" 7007.5
"2020-11-23 02:59:40" 7007.2
"2020-11-23 02:59:50" 7007.5
"2020-11-23 03:00:00" 7007.5
"2020-11-23 03:00:10" 7007.9
"2020-11-23 03:00:20" 7008.2
"2020-11-23 03:00:30" 7008.4
"2020-11-23 03:00:40" 7008.7
"2020-11-23 03:00:50" 7008.9
"2020-11-23 03:01:00" 7009.4
"2020-11-23 03:01:10" 7009.4
"2020-11-23 03:01:20" 7009.7
"2020-11-23 03:01:30" 7009.7
"2020-11-23 03:01:40" 7009.7
"2020-11-23 03:01:50" 7009.6
"2020-11-23 03:02:00" 7009.6
"2020-11-23 03:02:10" 7009.6
"2020-11-23 03:02:20" 7009.4
"2020-11-23 03:02:30" 7009.2
"2020-11-23 03:02:40" 7008.9
"2020-11-23 03:02:50" 7008.4
"2020-11-23 03:03:00" 7007.9
"2020-11-23 03:03:10" 7007.9
"2020-11-23 03:03:20" 7007.4
"2020-11-23 03:03:30" 7007.2
"2020-11-23 03:03:40" 7006.9
"2020-11-23 03:03:50" 7006.9
"2020-11-23 03:04:00" 7006.9
"2020-11-23 03:04:10" 7006.9
"2020-11-23 03:04:20" 7006.7
"2020-11-23 03:04:30" 7006.7
"2020-11-23 03:04:40" 7006.4
"2020-11-23 03:04:50" 7006.2
"2020-11-23 03:05:00" 7005.9
"2020-11-23 03:05:10" 7005.7
"2020-11-23 03:05:20" 7005.5
"2020-11-23 03:05:30" 7005.5
"2020-11-23 03:05:40" 7005.2
"2020-11-23 03:05:50" 7005.0
"2020-11-23 03:06:00" 7005.0
"2020-11-23 03:06:10" 7005.0
"2020-11-23 03:06:20" 7005.0
"2020-11-23 03:06:30" 7004.7
"2020-11-23 03:06:40" 7004.7
"2020-11-23 03:06:50" 7005.0
"2020-11-23 03:07:00" 7005.0
"2020-11-23 03:07:10" 7005.2
"2020-11-23 03:07:20" 7005.4
"2020-11-23 03:07:30" 7005.7
"2020-11-23 03:07:40" 7005.9
"2020-11-23 03:07:50" 7005.9
"2020-11-23 03:08:00" 7005.9
"2020-11-23 03:08:10" 7005.9
"2020-11-23 03:08:20" 7006.2
"2020-11-23 03:08:30" 7006.4
"2020-11-23 03:08:40" 7006.6
"2020-11-23 03:08:50" 7006.4
"2020-11-23 03:09:00" 7006.4
"2020-11-23 03:09:10" 7006.4
"2020-11-23 03:09:20" 7006.4
"2020-11-23 03:09:30" 7006.4
"2020-11-23 03:09:40" 7006.1
"2020-11-23 03:09:50" 7006.1
"2020-11-23 03:10:00" 7006.4
"2020-11-23 03:10:10" 7006.4
"2020-11-23 03:10:20" 7006.4
"2020-11-23 03:10:30" 7006.4
"2020-11-23 03:10:40" 7006.1
"2020-11-23 03:10:50" 7006.1
"2020-11-23 03:11:00" 7006.1
"2020-11-23 03:11:10" 7005.9
"2020-11-23 03:11:20" 7005.6
"2020-11-23 03:11:30" 7005.9
"2020-11-23 03:11:40" 7006.4
"2020-11-23 03:11:50" 7006.6
"2020-11-23 03:12:00" 7007.3
"2020-11-23 03:12:10" 7007.8
"2020-11-23 03:12:20" 7008.3
"2020-11-23 03:12:30" 7008.8
"2020-11-23 03:12:40" 7009.3
"2020-11-23 03:12:50" 7009.7
"2020-11-23 03:13:00" 7010.0
"2020-11-23 03:13:10" 7010.5
"2020-11-23 03:13:20" 7011.0
"2020-11-23 03:13:30" 7011.2
"2020-11-23 03:13:40" 7011.7
"2020-11-23 03:13:50" 7011.5
"2020-11-23 03:14:00" 7011.5
"2020-11-23 03:14:10" 7011.5
"2020-11-23 03:14:20" 7011.2
"2020-11-23 03:14:30" 7011.5
"2020-11-23 03:14:40" 7011.4
"2020-11-23 03:14:50" 7011.4
"2020-11-23 03:15:00" 7011.4
"2020-11-23 03:15:10" 7011.2
"2020-11-23 03:15:20" 7011.0
"2020-11-23 03:15:30" 7010.5
"2020-11-23 03:15:40" 7010.5
"2020-11-23 03:15:50" 7010.5
"2020-11-23 03:16:00" 7010.2
"2020-11-23 03:16:10" 7010.2
"2020-11-23 03:16:20" 7010.0
"2020-11-23 03:16:30" 7009.5
"2020-11-23 03:16:40" 7009.2
"2020-11-23 03:16:50" 7009.7
"2020-11-23 03:17:00" 7009.5
"2020-11-23 03:17:10" 7009.2
"2020-11-23 03:17:20" 7009.0
"2020-11-23 03:17:30" 7009.0
"2020-11-23 03:17:40" 7009.2
"2020-11-23 03:17:50" 7009.5
"2020-11-23 03:18:00" 7009.5
"2020-11-23 03:18:10" 7009.5
"2020-11-23 03:18:20" 7009.0
"2020-11-23 03:18:30" 7008.7
"2020-11-23 03:18:40" 7008.7
"2020-11-23 03:18:50" 7008.7
"2020-11-23 03:19:00" 7009.5
"2020-11-23 03:19:10" 7010.0
"2020-11-23 03:19:20" 7010.2
"2020-11-23 03:19:30" 7010.7
"2020-11-23 03:19:40" 7010.9
"2020-11-23 03:19:50" 7010.9
"2020-11-23 03:20:00" 7011.2
"2020-11-23 03:20:10" 7011.6
"2020-11-23 03:20:20" 7011.9
"2020-11-23 03:20:30" 7012.1
"2020-11-23 03:20:40" 7012.4
"2020-11-23 03:20:50" 7012.4
"2020-11-23 03:21:00" 7012.6
"2020-11-23 03:21:10" 7012.9
"2020-11-23 03:21:20" 7013.1
"2020-11-23 03:21:30" 7013.3
"2020-11-23 03:21:40" 7013.3
"2020-11-23 03:21:50" 7012.9
"2020-11-23 03:22:00" 7012.6
"2020-11-23 03:22:10" 7012.4
"2020-11-23 03:22:20" 7012.4
"2020-11-23 03:22:30" 7012.4
"2020-11-23 03:22:40" 7012.1
"2020-11-23 03:22:50" 7011.4
"2020-11-23 03:23:00" 7010.7
"2020-11-23 03:23:10" 7009.9
"2020-11-23 03:23:20" 7009.7
"2020-11-23 03:23:30" 7009.5
"2020-11-23 03:23:40" 7009.0
"2020-11-23 03:23:50" 7008.0
"2020-11-23 03:24:00" 7007.5
"2020-11-23 03:24:10" 7007.0
"2020-11-23 03:24:20" 7006.8
"2020-11-23 03:24:30" 7006.3
"2020-11-23 03:24:40" 7006.3
"2020-11-23 03:24:50" 7006.5
"2020-11-23 03:25:00" 7006.5
"2020-11-23 03:25:10" 7006.0
"2020-11-23 03:25:20" 7005.8
"2020-11-23 03:25:30" 7005.6
"2020-11-23 03:25:40" 7006.3
"2020-11-23 03:25:50" 7007.3
"2020-11-23 03:26:00" 7008.0
"2020-11-23 03:26:10" 7009.0
"2020-11-23 03:26:20" 7009.7
"2020-11-23 03:26:30" 7010.4
"2020-11-23 03:26:40" 7011.2
"2020-11-23 03:26:50" 7011.4
"2020-11-23 03:27:00" 7011.6
"2020-11-23 03:27:10" 7011.9
"2020-11-23 03:27:20" 7011.9
"2020-11-23 03:27:30" 7011.4
"2020-11-23 03:27:40" 7011.4
"2020-11-23 03:27:50" 7011.2
"2020-11-23 03:28:00" 7011.2
"2020-11-23 03:28:10" 7010.4
"2020-11-23 03:28:20" 7010.2
"2020-11-23 03:28:30" 7009.9
"2020-11-23 03:28:40" 7009.5
"2020-11-23 03:28:50" 7008.5
"2020-11-23 03:29:00" 7008.0
"2020-11-23 03:29:10" 7007.5
"2020-11-23 03:29:20" 7006.8
"2020-11-23 03:29:30" 7006.8
"2020-11-23 03:29:40" 7007.3
"2020-11-23 03:29:50" 7007.5
"2020-11-23 03:30:00" 7007.3
"2020-11-23 03:30:10" 7007.5
"2020-11-23 03:30:20" 7007.8
"2020-11-23 03:30:30" 7008.2
"2020-11-23 03:30:40" 7008.2
"2020-11-23 03:30:50" 7008.5
"2020-11-23 03:31:00" 7009.2
"2020-11-23 03:31:10" 7010.2
"2020-11-23 03:31:20" 7011.4
"2020-11-23 03:31:30" 7012.4
"2020-11-23 03:31:40" 7013.6
"2020-11-23 03:31:50" 7014.8
"2020-11-23 03:32:00" 7015.8
"2020-11-23 03:32:10" 7016.5
"2020-11-23 03:32:20" 7017.0
"2020-11-23 03:32:30" 7017.5
"2020-11-23 03:32:40" 7018.0
"2020-11-23 03:32:50" 7018.0
"2020-11-23 03:33:00" 7018.0
"2020-11-23 03:33:10" 7017.7
"2020-11-23 03:33:20" 7017.5
"2020-11-23 03:33:30" 7017.0
"2020-11-23 03:33:40" 7017.0
"2020-11-23 03:33:50" 7017.0
"2020-11-23 03:34:00" 7017.2
"2020-11-23 03:34:10" 7017.5
"2020-11-23 03:34:20" 7018.0
"2020-11-23 03:34:30" 7018.2
"2020-11-23 03:34:40" 7018.2
"2020-11-23 03:34:50" 7018.7
"2020-11-23 03:35:00" 7018.9
"2020-11-23 03:35:10" 7019.2
"2020-11-23 03:35:20" 7019.2
"2020-11-23 03:35:30" 7019.4
"2020-11-23 03:35:40" 7019.4
"2020-11-23 03:35:50" 7019.4
"2020-11-23 03:36:00" 7019.1
"2020-11-23 03:36:10" 7018.9
"2020-11-23 03:36:20" 7018.4
"2020-11-23 03:36:30" 7018.2
"2020-11-23 03:36:40" 7017.4
"2020-11-23 03:36:50" 7017.2
"2020-11-23 03:37:00" 7016.5
"2020-11-23 03:37:10" 7016.0
"2020-11-23 03:37:20" 7015.5
"2020-11-23 03:37:30" 7015.0
"2020-11-23 03:37:40" 7014.3
"2020-11-23 03:37:50" 7013.3
"2020-11-23 03:38:00" 7012.6
"2020-11-23 03:38:10" 7012.1
"2020-11-23 03:38:20" 7011.8
"2020-11-23 03:38:30" 7011.8
"2020-11-23 03:38:40" 7011.8
"2020-11-23 03:38:50" 7012.1
"2020-11-23 03:39:00" 7012.3
"2020-11-23 03:39:10" 7012.6
"2020-11-23 03:39:20" 7013.1
"2020-11-23 03:39:30" 7013.3
"2020-11-23 03:39:40" 7013.6
"2020-11-23 03:39:50" 7013.6
"2020-11-23 03:40:00" 7013.3
"2020-11-23 03:40:10" 7013.1
"2020-11-23 03:40:20" 7012.6
"2020-11-23 03:40:30" 7012.1
"2020-11-23 03:40:40" 7012.1
"2020-11-23 03:40:50" 7011.9
"2020-11-23 03:41:00" 7011.4
"2020-11-23 03:41:10" 7011.2
"2020-11-23 03:41:20" 7010.9
"2020-11-23 03:41:30" 7010.7
"2020-11-23 03:41:40" 7010.4
"2020-11-23 03:41:50" 7010.4
"2020-11-23 03:42:00" 7010.2
"2020-11-23 03:42:10" 7009.9
"2020-11-23 03:42:20" 7009.9
"2020-11-23 03:42:30" 7010.2
"2020-11-23 03:42:40" 7010.4
"2020-11-23 03:42:50" 7011.2
"2020-11-23 03:43:00" 7011.7
"2020-11-23 03:43:10" 7012.4
"2020-11-23 03:43:20" 7013.1
"2020-11-23 03:43:30" 7013.9
"2020-11-23 03:43:40" 7014.8
"2020-11-23 03:43:50" 7015.6
"2020-11-23 03:44:00" 7016.5
"2020-11-23 03:44:10" 7016.8
"2020-11-23 03:44:20" 7017.3
"2020-11-23 03:44:30" 7017.5
"2020-11-23 03:44:40" 7018.0
"2020-11-23 03:44:50" 7018.0
"2020-11-23 03:45:00" 7018.0
"2020-11-23 03:45:10" 7018.0
"2020-11-23 03:45:20" 7017.8
"2020-11-23 03:45:30" 7017.8
"2020-11-23 03:45:40" 7017.8
"2020-11-23 03:45:50" 7018.0
"2020-11-23 03:46:00" 7017.8
"2020-11-23 03:46:10" 7017.3
"2020-11-23 03:46:20" 7016.8
"2020-11-23 03:46:30" 7016.5
"2020-11-23 03:46:40" 7016.3
"2020-11-23 03:46:50" 7015.8
"2020-11-23 03:47:00" 7015.3
"2020-11-23 03:47:10" 7015.1
"2020-11-23 03:47:20" 7014.8
"2020-11-23 03:47:30" 7014.6
"2020-11-23 03:47:40" 7014.3
"2020-11-23 03:47:50" 7013.6
"2020-11-23 03:48:00" 7012.9
"2020-11-23 03:48:10" 7012.1
"2020-11-23 03:48:20" 7011.4
"2020-11-23 03:48:30" 7010.9
"2020-11-23 03:48:40" 7010.2
"2020-11-23 03:48:50" 7009.7
"2020-11-23 03:49:00" 7009.5
"2020-11-23 03:49:10" 7009.5
"2020-11-23 03:49:20" 7009.5
"2020-11-23 03:49:30" 7009.5
"2020-11-23 03:49:40" 7009.5
"2020-11-23 03:49:50" 7009.7
"2020-11-23 03:50:00" 7009.5
"2020-11-23 03:50:10" 7009.7
"2020-11-23 03:50:20" 7010.0
"2020-11-23 03:50:30" 7010.2
"2020-11-23 03:50:40" 7010.9
"2020-11-23 03:50:50" 7011.2
"2020-11-23 03:51:00" 7011.4
"2020-11-23 03:51:10" 7011.7
"2020-11-23 03:51:20" 7011.9
"2020-11-23 03:51:30" 7012.2
"2020-11-23 03:51:40" 7011.9
"2020-11-23 03:51:50" 7012.2
"2020-11-23 03:52:00" 7012.4
"2020-11-23 03:52:10" 7012.4
"2020-11-23 03:52:20" 7012.7
"2020-11-23 03:52:30" 7012.9
"2020-11-23 03:52:40" 7013.2
